CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,YEAR
125,LC,42096,D,,0,,1.68888,1.13149,0.12376,Amarelo,279,,0,2015
117,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,269,,0,2015
121,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,267,,0,2015
103,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,265,,0,2015
125,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,249,,0,2015
103,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,257,,1,2015
103,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,289,,1,2015
64,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,288,,1,2015
56,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,263,,0,2015
64,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,261,,0,2015
77,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,259,,0,2015
64,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,256,,1,2015
60,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,247,,0,2015
56,CN,42180,C,,0,,3.32441,0.66067,0.16278,Rosa,278,,0,2015
64,CN,42180,C,,0,,3.32441,0.66067,0.16278,Branco,277,,0,2015
77,CN,42180,C,,0,,3.32441,0.66067,0.16278,Amarelo,276,,0,2015
60,CN,42180,C,,0,,3.32441,0.66067,0.16278,Azul,275,,0,2015
124,LC,42410,B,,0,,2.01314,0.08205,0.19984,Rosa,282,,0,2015
116,LC,42410,B,,0,,2.01314,0.08205,0.19984,Azul,281,,0,2015
119,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,280,,0,2015
115,LC,42410,B,,0,,2.01314,0.08205,0.19984,Amarelo,279,,0,2015
124,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,269,,0,2015
116,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,267,,0,2015
119,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,265,,0,2015
115,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,249,,0,2015
119,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,257,,1,2015
119,LC,42410,B,,0,,2.01314,0.08205,0.19984,Cinza,289,,1,2015
142,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,266,,0,2015
176,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,250,,0,2015
142,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,284,,0,2015
142,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,290,,1,2015
142,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,258,,1,2015
176,MT,42676,C,,0,,1.10203,0.48448,0.17316,Amarelo,283,,0,2015
139,MT,42676,C,,0,,1.10203,0.48448,0.17316,Rosa,286,,0,2015
139,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,270,,0,2015
179,MT,42676,C,,0,,1.10203,0.48448,0.17316,Cinza,268,,0,2015
179,MT,42676,C,,0,,1.10203,0.48448,0.17316,Azul,285,,0,2015
119,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,269,,0,2015
123,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,267,,0,2015
105,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,265,,0,2015
127,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,249,,0,2015
105,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,257,,1,2015
105,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,289,,1,2015
119,LC,42823,C,,0,,3.47286,0.244,0.14721,Rosa,282,,0,2015
123,LC,42823,C,,0,,3.47286,0.244,0.14721,Azul,281,,0,2015
105,LC,42823,C,,0,,3.47286,0.244,0.14721,Cinza,280,,0,2015
127,LC,42823,C,,0,,3.47286,0.244,0.14721,Amarelo,279,,0,2015
37,CH,43249,A,2,0,,2.11915,2.02381,0.11164,Branco,233,,0,2015
37,CH,43249,A,2,0,,2.11915,2.02381,0.11164,Branco,251,,1,2015
10,CH,43249,A,2,0,,2.11915,2.02381,0.11164,Azul,231,,0,2015
33,CH,43249,A,2,0,,2.11915,2.02381,0.11164,Amarelo,232,,0,2015
16,CH,43249,A,2,0,,2.11915,2.02381,0.11164,Rosa,234,,0,2015
164,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,266,,0,2015
170,MT,43427,A,,0,,3.53098,2.00964,0.1341,Azul,285,,0,2015
159,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,250,,0,2015
164,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,290,,1,2015
159,MT,43427,A,,0,,3.53098,2.00964,0.1341,Amarelo,283,,0,2015
164,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,258,,1,2015
158,MT,43427,A,,0,,3.53098,2.00964,0.1341,Rosa,286,,0,2015
164,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,284,,0,2015
158,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,270,,0,2015
170,MT,43427,A,,0,,3.53098,2.00964,0.1341,Cinza,268,,0,2015
153,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,266,,0,2015
153,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,284,,0,2015
163,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,250,,0,2015
156,MT,43447,B,,0,,2.34791,1.8607,0.2488,Azul,285,,0,2015
163,MT,43447,B,,0,,2.34791,1.8607,0.2488,Amarelo,283,,0,2015
153,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,290,,1,2015
169,MT,43447,B,,0,,2.34791,1.8607,0.2488,Rosa,286,,0,2015
153,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,258,,1,2015
169,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,270,,0,2015
156,MT,43447,B,,0,,2.34791,1.8607,0.2488,Cinza,268,,0,2015
175,MT,43452,D,,0,,1.57568,0.098,0.21883,Azul,285,,0,2015
138,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,266,,0,2015
180,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,250,,0,2015
138,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,284,,0,2015
180,MT,43452,D,,0,,1.57568,0.098,0.21883,Amarelo,283,,0,2015
138,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,290,,1,2015
138,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,258,,1,2015
143,MT,43452,D,,0,,1.57568,0.098,0.21883,Rosa,286,,0,2015
143,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,270,,0,2015
175,MT,43452,D,,0,,1.57568,0.098,0.21883,Cinza,268,,0,2015
173,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Azul,285,,0,2015
136,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Cinza,266,,0,2015
178,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Cinza,250,,0,2015
136,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Cinza,284,,0,2015
178,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Amarelo,283,,0,2015
141,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Rosa,286,,0,2015
141,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Cinza,270,,0,2015
173,MT,44048,C,,0,,1.85996,-1.01603,0.19782,Cinza,268,,0,2015
28,CH,44229,D,23,0,,4.76122,1.05194,0.16238,Branco,233,,0,2015
13,CH,44229,D,23,0,,4.76122,1.05194,0.16238,Azul,231,,0,2015
28,CH,44229,D,23,0,,4.76122,1.05194,0.16238,Branco,251,,1,2015
34,CH,44229,D,23,0,,4.76122,1.05194,0.16238,Amarelo,232,,0,2015
9,CH,44229,D,23,0,,4.76122,1.05194,0.16238,Rosa,234,,0,2015
170,MT,44280,E,,0,,2.81798,1.59217,0.16218,Amarelo,283,,0,2015
149,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,266,,0,2015
170,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,250,,0,2015
163,MT,44280,E,,0,,2.81798,1.59217,0.16218,Azul,285,,0,2015
149,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,284,,0,2015
149,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,290,,1,2015
162,MT,44280,E,,0,,2.81798,1.59217,0.16218,Rosa,286,,0,2015
149,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,258,,1,2015
162,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,270,,0,2015
163,MT,44280,E,,0,,2.81798,1.59217,0.16218,Cinza,268,,0,2015
141,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,266,,0,2015
175,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,250,,0,2015
141,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,284,,0,2015
141,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,290,,1,2015
141,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,258,,1,2015
175,MT,44621,A,,0,,2.56042,1.01675,0.09796,Amarelo,283,,0,2015
138,MT,44621,A,,0,,2.56042,1.01675,0.09796,Rosa,286,,0,2015
138,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,270,,0,2015
178,MT,44621,A,,0,,2.56042,1.01675,0.09796,Cinza,268,,0,2015
178,MT,44621,A,,0,,2.56042,1.01675,0.09796,Azul,285,,0,2015
119,LC,44786,D,17,0,,2.722,2.05085,0.16099,Cinza,253,,1,2015
45,CH,45004,E,27,0,,1.88123,0.60943,0.24326,Branco,251,,1,2015
41,CH,45004,E,27,0,,1.88123,0.60943,0.24326,Amarelo,232,,0,2015
4,CH,45004,E,27,0,,1.88123,0.60943,0.24326,Azul,231,,0,2015
8,CH,45004,E,27,0,,1.88123,0.60943,0.24326,Rosa,234,,0,2015
45,CH,45004,E,27,0,,1.88123,0.60943,0.24326,Branco,233,,0,2015
114,LC,17469,D,30,0,,1.06835,-0.12674,0.20472,Azul,241,,0,2015
122,LC,45068,C,12,0,,2.17653,0.91367,0.18486,Cinza,240,,0,2015
122,LC,45068,C,12,0,,2.17653,0.91367,0.18486,Cinza,253,,1,2015
117,LC,45068,C,12,0,,2.17653,0.91367,0.18486,Amarelo,239,,0,2015
108,LC,45068,C,12,0,,2.17653,0.91367,0.18486,Rosa,242,,0,2015
115,LC,38570,B,20,0,,2.78639,0.01221,0.2028,Azul,241,,0,2015
104,LC,46448,B,3,0,,2.04877,1.06017,0.13099,Cinza,240,,0,2015
104,LC,46448,B,3,0,,2.04877,1.06017,0.13099,Cinza,253,,1,2015
132,LC,46448,B,3,0,,2.04877,1.06017,0.13099,Amarelo,239,,0,2015
135,LC,46448,B,3,0,,2.04877,1.06017,0.13099,Rosa,242,,0,2015
7,CH,47183,B,5,0,,1.8767,0.56914,0.39136,Amarelo,232,,0,2015
3,CH,47183,B,5,0,,1.8767,0.56914,0.39136,Branco,233,,0,2015
3,CH,47183,B,5,0,,1.8767,0.56914,0.39136,Branco,251,,1,2015
44,CH,47183,B,5,0,,1.8767,0.56914,0.39136,Azul,231,,0,2015
40,CH,47183,B,5,0,,1.8767,0.56914,0.39136,Rosa,234,,0,2015
115,LC,47382,E,17,0,,1.21041,1.33705,0.1312,Cinza,253,,1,2015
116,LC,24111,B,25,0,,2.75916,0.98888,0.15191,Azul,241,,0,2015
92,LC,47771,A,6,0,,1.9177,0.3865,0.2379,Cinza,253,0,1,2015
92,LC,47771,A,6,0,,1.9177,0.3865,0.2379,Cinza,240,0,0,2015
95,LC,47771,A,6,0,,1.9177,0.3865,0.2379,Amarelo,239,0,0,2015
95,LC,47771,A,6,0,,1.9177,0.3865,0.2379,Rosa,242,0,0,2015
128,LC,47829,D,,0,,2.43304,0.2968,0.09978,Rosa,282,,0,2015
103,LC,47829,D,,0,,2.43304,0.2968,0.09978,Azul,281,,0,2015
112,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,280,,0,2015
119,LC,47829,D,,0,,2.43304,0.2968,0.09978,Amarelo,279,,0,2015
128,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,269,,0,2015
103,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,267,,0,2015
112,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,265,,0,2015
119,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,249,,0,2015
112,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,257,,1,2015
112,LC,47829,D,,0,,2.43304,0.2968,0.09978,Cinza,289,,1,2015
131,LC,48098,A,,0,,1.46949,0.90867,0.25533,Cinza,289,,1,2015
131,LC,48098,A,,0,,1.46949,0.90867,0.25533,Cinza,257,,1,2015
87,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,263,,0,2015
90,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,261,,0,2015
90,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,256,,1,2015
51,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,259,,0,2015
48,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,247,,0,2015
90,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,288,,1,2015
87,CN,48393,C,,0,,2.79199,0.565,0.17441,Rosa,278,,0,2015
90,CN,48393,C,,0,,2.79199,0.565,0.17441,Branco,277,,0,2015
51,CN,48393,C,,0,,2.79199,0.565,0.17441,Amarelo,276,,0,2015
48,CN,48393,C,,0,,2.79199,0.565,0.17441,Azul,275,,0,2015
117,LC,55039,E,27,0,,2.18096,1.06175,0.13521,Azul,241,,0,2015
93,LC,48578,C,5,0,,3.09624,1.18682,0.13462,Cinza,253,1,1,2015
93,LC,48578,C,5,0,,3.09624,1.18682,0.13462,Cinza,240,1,0,2015
92,LC,48578,C,5,0,,3.09624,1.18682,0.13462,Amarelo,239,1,0,2015
94,LC,48578,C,5,0,,3.09624,1.18682,0.13462,Rosa,242,1,0,2015
118,LC,6830,B,21,0,,2.05141,2.39167,0.13659,Azul,241,,0,2015
112,LC,48839,D,16,0,,1.99627,0.82418,0.08122,Cinza,240,,0,2015
112,LC,48839,D,16,0,,1.99627,0.82418,0.08122,Cinza,253,,1,2015
120,LC,48839,D,16,0,,1.99627,0.82418,0.08122,Amarelo,239,,0,2015
128,LC,48839,D,16,0,,1.99627,0.82418,0.08122,Rosa,242,,0,2015
170,MT,49204,A,21,0,,3.46951,4.11405,0.1258,Cinza,254,,1,2015
137,MT,49204,A,21,0,,3.46951,4.11405,0.1258,Rosa,246,,0,2015
161,MT,49204,A,21,0,,3.46951,4.11405,0.1258,Azul,245,,0,2015
170,MT,49204,A,21,0,,3.46951,4.11405,0.1258,Cinza,244,,0,2015
145,MT,49204,A,21,0,,3.46951,4.11405,0.1258,Amarelo,243,,0,2015
119,LC,36866,D,16,0,,2.85858,2.62691,0.20354,Azul,241,,0,2015
119,LC,49341,A,14,0,,1.74076,1.64184,0.12532,Cinza,240,,0,2015
114,LC,49341,A,14,0,,1.74076,1.64184,0.12532,Amarelo,239,,0,2015
126,LC,49341,A,14,0,,1.74076,1.64184,0.12532,Rosa,242,,0,2015
120,LC,39968,C,26,0,,2.83447,0.45268,0.20835,Azul,241,,0,2015
101,LC,49858,E,13,0,,3.22654,0.6281,0.17134,Cinza,240,,0,2015
101,LC,49858,E,13,0,,3.22654,0.6281,0.17134,Cinza,253,,1,2015
135,LC,49858,E,13,0,,3.22654,0.6281,0.17134,Amarelo,239,,0,2015
106,LC,49858,E,13,0,,3.22654,0.6281,0.17134,Rosa,242,,0,2015
50,CN,49870,D,,0,,0.30027,4.52893,0.05032,Rosa,278,,0,2015
48,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,277,,0,2015
87,CN,49870,D,,0,,0.30027,4.52893,0.05032,Amarelo,276,,0,2015
89,CN,49870,D,,0,,0.30027,4.52893,0.05032,Azul,275,,0,2015
48,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,288,,1,2015
50,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,263,,0,2015
48,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,261,,0,2015
87,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,259,,0,2015
89,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,247,,0,2015
48,CN,49870,D,,0,,0.30027,4.52893,0.05032,Branco,256,,1,2015
3,CH,50212,A,23,0,,3.51583,1.16631,0.23736,Azul,231,,0,2015
44,CH,50212,A,23,0,,3.51583,1.16631,0.23736,Branco,251,,1,2015
40,CH,50212,A,23,0,,3.51583,1.16631,0.23736,Amarelo,232,,0,2015
7,CH,50212,A,23,0,,3.51583,1.16631,0.23736,Rosa,234,,0,2015
44,CH,50212,A,23,0,,3.51583,1.16631,0.23736,Branco,233,,0,2015
121,LC,32286,D,3,0,,1.88709,-0.00368,0.04061,Azul,241,,0,2015
114,LC,52712,E,29,0,,2.78897,0.58492,0.1629,Cinza,240,,0,2015
114,LC,52712,E,29,0,,2.78897,0.58492,0.1629,Cinza,253,,1,2015
122,LC,52712,E,29,0,,2.78897,0.58492,0.1629,Amarelo,239,,0,2015
130,LC,52712,E,29,0,,2.78897,0.58492,0.1629,Rosa,242,,0,2015
122,LC,28156,A,20,0,,2.93034,0.29419,0.19785,Azul,241,,0,2015
134,LC,53038,B,19,0,,1.25041,-0.55327,0.02065,Cinza,240,,0,2015
134,LC,53038,B,19,0,,1.25041,-0.55327,0.02065,Cinza,253,,1,2015
99,LC,53038,B,19,0,,1.25041,-0.55327,0.02065,Amarelo,239,,0,2015
131,LC,53038,B,19,0,,1.25041,-0.55327,0.02065,Rosa,242,,0,2015
71,CN,53544,C,8,0,,2.0418,1.58166,0.15275,Amarelo,236,,0,2015
80,CN,53544,C,8,0,,2.0418,1.58166,0.15275,Branco,252,,1,2015
57,CN,53544,C,8,0,,2.0418,1.58166,0.15275,Azul,235,,0,2015
64,CN,53544,C,8,0,,2.0418,1.58166,0.15275,Rosa,238,,0,2015
80,CN,53544,C,8,0,,2.0418,1.58166,0.15275,Branco,237,,0,2015
59,CN,53958,B,6,0,,0.01929,61.05459,0.21513,Amarelo,236,,0,2015
70,CN,53958,B,6,0,,0.01929,61.05459,0.21513,Azul,235,,0,2015
60,CN,53958,B,6,0,,0.01929,61.05459,0.21513,Branco,252,,1,2015
53,CN,53958,B,6,0,,0.01929,61.05459,0.21513,Rosa,238,,0,2015
60,CN,53958,B,6,0,,0.01929,61.05459,0.21513,Branco,237,,0,2015
42,CH,53985,A,30,0,,2.27373,1.0434,0.17767,Branco,251,,1,2015
1,CH,53985,A,30,0,,2.27373,1.0434,0.17767,Azul,231,,0,2015
38,CH,53985,A,30,0,,2.27373,1.0434,0.17767,Amarelo,232,,0,2015
5,CH,53985,A,30,0,,2.27373,1.0434,0.17767,Rosa,234,,0,2015
42,CH,53985,A,30,0,,2.27373,1.0434,0.17767,Branco,233,,0,2015
56,CN,54020,C,25,0,,3.32423,2.06056,0.21201,Amarelo,236,,0,2015
76,CN,54020,C,25,0,,3.32423,2.06056,0.21201,Azul,235,,0,2015
71,CN,54020,C,25,0,,3.32423,2.06056,0.21201,Branco,252,,1,2015
69,CN,54020,C,25,0,,3.32423,2.06056,0.21201,Rosa,238,,0,2015
71,CN,54020,C,25,0,,3.32423,2.06056,0.21201,Branco,237,,0,2015
167,MT,54184,B,23,0,,1.76806,1.06274,0.21458,Cinza,254,,1,2015
165,MT,54184,B,23,0,,1.76806,1.06274,0.21458,Rosa,246,,0,2015
158,MT,54184,B,23,0,,1.76806,1.06274,0.21458,Azul,245,,0,2015
167,MT,54184,B,23,0,,1.76806,1.06274,0.21458,Cinza,244,,0,2015
154,MT,54184,B,23,0,,1.76806,1.06274,0.21458,Amarelo,243,,0,2015
53,CN,54393,C,22,0,,2.55499,1.34587,0.1744,Amarelo,236,,0,2015
73,CN,54393,C,22,0,,2.55499,1.34587,0.1744,Azul,235,,0,2015
68,CN,54393,C,22,0,,2.55499,1.34587,0.1744,Branco,252,,1,2015
66,CN,54393,C,22,0,,2.55499,1.34587,0.1744,Rosa,238,,0,2015
68,CN,54393,C,22,0,,2.55499,1.34587,0.1744,Branco,237,,0,2015
123,LC,23502,E,26,0,,2.80399,0.41215,0.17945,Azul,241,,0,2015
132,LC,54733,C,18,0,,1.83997,1.91227,0.2463,Cinza,240,,0,2015
132,LC,54733,C,18,0,,1.83997,1.91227,0.2463,Cinza,253,,1,2015
103,LC,54733,C,18,0,,1.83997,1.91227,0.2463,Amarelo,239,,0,2015
123,LC,54733,C,18,0,,1.83997,1.91227,0.2463,Rosa,242,,0,2015
124,LC,32446,C,10,0,,2.48775,-0.49815,0.23584,Azul,241,,0,2015
126,LC,55039,E,27,0,,2.18096,1.06175,0.13521,Cinza,240,,0,2015
126,LC,55039,E,27,0,,2.18096,1.06175,0.13521,Cinza,253,,1,2015
108,LC,55039,E,27,0,,2.18096,1.06175,0.13521,Amarelo,239,,0,2015
112,LC,55039,E,27,0,,2.18096,1.06175,0.13521,Rosa,242,,0,2015
133,LC,55082,C,,0,,2.2247,1.56887,0.24356,Rosa,282,,0,2015
96,LC,55082,C,,0,,2.2247,1.56887,0.24356,Azul,281,,0,2015
130,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,280,,0,2015
99,LC,55082,C,,0,,2.2247,1.56887,0.24356,Amarelo,279,,0,2015
133,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,269,,0,2015
96,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,267,,0,2015
130,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,265,,0,2015
99,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,249,,0,2015
130,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,289,,1,2015
130,LC,55082,C,,0,,2.2247,1.56887,0.24356,Cinza,257,,1,2015
39,CH,55293,D,15,0,,1.97979,1.19238,0.10246,Branco,251,,1,2015
6,CH,55293,D,15,0,,1.97979,1.19238,0.10246,Azul,231,,0,2015
43,CH,55293,D,15,0,,1.97979,1.19238,0.10246,Amarelo,232,,0,2015
2,CH,55293,D,15,0,,1.97979,1.19238,0.10246,Rosa,234,,0,2015
39,CH,55293,D,15,0,,1.97979,1.19238,0.10246,Branco,233,,0,2015
88,CN,55314,D,23,0,,0.5518,1.28254,0.0645,Branco,252,,1,2015
49,CN,55314,D,23,0,,0.5518,1.28254,0.0645,Azul,235,,0,2015
90,CN,55314,D,23,0,,0.5518,1.28254,0.0645,Rosa,238,,0,2015
88,CN,55314,D,23,0,,0.5518,1.28254,0.0645,Branco,237,,0,2015
77,CN,55314,D,23,0,,0.5518,1.28254,0.0645,Amarelo,236,,0,2015
120,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Rosa,282,,0,2015
124,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Azul,281,,0,2015
106,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,280,,0,2015
128,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Amarelo,279,,0,2015
120,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,269,,0,2015
124,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,267,,0,2015
106,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,265,,0,2015
128,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,249,,0,2015
106,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,257,,1,2015
106,LC,55501,E,,0,,2.46347,-0.42631,0.03546,Cinza,289,,1,2015
93,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,269,1,0,2015
92,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,267,1,0,2015
93,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,265,1,0,2015
94,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,249,1,0,2015
93,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,257,1,1,2015
93,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,289,1,1,2015
93,LC,55983,D,,0,,0.85011,1.14539,0.06824,Rosa,282,1,0,2015
92,LC,55983,D,,0,,0.85011,1.14539,0.06824,Azul,281,1,0,2015
93,LC,55983,D,,0,,0.85011,1.14539,0.06824,Cinza,280,1,0,2015
94,LC,55983,D,,0,,0.85011,1.14539,0.06824,Amarelo,279,1,0,2015
141,MT,60078,E,10,0,,1.77201,1.70467,0.12269,Cinza,254,,1,2015
157,MT,60078,E,10,0,,1.77201,1.70467,0.12269,Rosa,246,,0,2015
178,MT,60078,E,10,0,,1.77201,1.70467,0.12269,Azul,245,,0,2015
141,MT,60078,E,10,0,,1.77201,1.70467,0.12269,Cinza,244,,0,2015
174,MT,60078,E,10,0,,1.77201,1.70467,0.12269,Amarelo,243,,0,2015
144,MT,60361,A,2,0,,1.70587,3.19644,0.20825,Cinza,254,,1,2015
174,MT,60361,A,2,0,,1.70587,3.19644,0.20825,Rosa,246,,0,2015
164,MT,60361,A,2,0,,1.70587,3.19644,0.20825,Azul,245,,0,2015
144,MT,60361,A,2,0,,1.70587,3.19644,0.20825,Cinza,244,,0,2015
170,MT,60361,A,2,0,,1.70587,3.19644,0.20825,Amarelo,243,,0,2015
74,CN,60855,D,14,0,,1.12476,0.26042,0.00964,Branco,252,,1,2015
67,CN,60855,D,14,0,,1.12476,0.26042,0.00964,Azul,235,,0,2015
61,CN,60855,D,14,0,,1.12476,0.26042,0.00964,Rosa,238,,0,2015
74,CN,60855,D,14,0,,1.12476,0.26042,0.00964,Branco,237,,0,2015
84,CN,60855,D,14,0,,1.12476,0.26042,0.00964,Amarelo,236,,0,2015
68,CN,61065,E,5,0,,1.93234,0.47118,0.16976,Azul,235,,0,2015
49,CN,61065,E,5,0,,1.93234,0.47118,0.16976,Rosa,238,,0,2015
63,CN,61065,E,5,0,,1.93234,0.47118,0.16976,Branco,237,,0,2015
80,CN,61065,E,5,0,,1.93234,0.47118,0.16976,Amarelo,236,,0,2015
125,LC,68953,C,2,0,,1.44179,0.14196,0.0969,Azul,241,,0,2015
123,LC,61273,D,12,0,,0.93696,3.15368,0.14187,Cinza,240,,0,2015
123,LC,61273,D,12,0,,0.93696,3.15368,0.14187,Cinza,253,,1,2015
118,LC,61273,D,12,0,,0.93696,3.15368,0.14187,Amarelo,239,,0,2015
109,LC,61273,D,12,0,,0.93696,3.15368,0.14187,Rosa,242,,0,2015
179,MT,61391,B,19,0,,1.86527,2.44217,0.16755,Cinza,254,,1,2015
148,MT,61391,B,19,0,,1.86527,2.44217,0.16755,Rosa,246,,0,2015
175,MT,61391,B,19,0,,1.86527,2.44217,0.16755,Azul,245,,0,2015
179,MT,61391,B,19,0,,1.86527,2.44217,0.16755,Cinza,244,,0,2015
137,MT,61391,B,19,0,,1.86527,2.44217,0.16755,Amarelo,243,,0,2015
126,LC,33156,E,15,0,,2.66055,2.22875,0.26741,Azul,241,,0,2015
94,LC,62205,D,6,0,,2.97105,0.67871,0.08576,Cinza,240,1,0,2015
94,LC,62205,D,6,0,,2.97105,0.67871,0.08576,Cinza,253,1,1,2015
91,LC,62205,D,6,0,,2.97105,0.67871,0.08576,Amarelo,239,1,0,2015
